,exp,Elab,*E',*theta,Q2,x,*epsilon,sigma(ub/sr/GeV/nucleon),*nu,*y,*y+,*W2,*value,%sys_c,%sys_u,obs,target,lepton beam,current,units,*%norm_c
614,clas6,2.474,1.97112354668705,20.6335065751141,0.625,0.6625,0.18808756894096026,0.10638,0.50287645331295,0.203264532462793,1.68584385716613,1.19824022641509,0.0612937429275421,1.82731716488062,4.60753901109231,sig_r,d,e,nc,1,1
615,clas6,2.474,1.97786351404344,20.5979362930229,0.625,0.6715,0.20064611189254827,0.10189,0.496136485956559,0.200540212593597,1.69019240361429,1.1855960476545,0.0575739880933132,1.94592207282363,4.63548925311611,sig_r,d,e,nc,1,1
616,clas6,2.474,1.98442520158732,20.5634830332803,0.625,0.6805,0.21332421198020715,0.099537,0.489574798412681,0.197887954087583,1.6944401861322,1.17328632182219,0.0551783454675663,1.95856817063002,4.61798125320233,sig_r,d,e,nc,1,1
617,clas6,2.474,1.99081559054412,20.5300948536946,0.625,0.6895,0.2260989872662594,0.10275,0.48318440945588,0.19530493510747,1.69859059939679,1.16129795213923,0.0558986144984182,1.92223844282238,4.61284671532847,sig_r,d,e,nc,1,1
618,clas6,2.474,1.99704130233382,20.497722991107,0.625,0.6985,0.23894856166563347,0.094316,0.476958697666184,0.192788479250681,1.70264689116482,1.14961851682176,0.0503709984582595,1.99404130794351,4.54376775944697,sig_r,d,e,nc,1,1
619,clas6,2.474,2.00310862145607,20.4663216213153,0.625,0.7075,0.2518520746876859,0.099669,0.470891378543929,0.190336046299082,1.706612169857,1.13823622614841,0.0522718115253212,2.01587253810111,4.53190059095606,sig_r,d,e,nc,1,1
620,clas6,2.474,2.00902351665062,20.4358476404733,0.625,0.7165,0.26478968726266267,0.10153,0.464976483349378,0.187945223665876,1.71048941170146,1.12713988276343,0.0523053381131432,1.96523195114744,4.5092091007584,sig_r,d,e,nc,1,1
621,clas6,2.474,2.01479166048266,20.406260465754,0.625,0.7255,0.27774258346770914,0.1137,0.459208339517339,0.185613718479118,1.7142814674638,1.11631884493453,0.0575551256162365,1.95514511873351,4.59419525065963,sig_r,d,e,nc,1,1
622,clas6,2.474,2.02041844748832,20.3775218533206,0.625,0.7345,0.2906929681099183,0.10875,0.453581552511681,0.183339350247244,1.71799106878899,1.10576299251191,0.0541063791461062,1.97673563218391,4.58059770114943,sig_r,d,e,nc,1,1
623,clas6,2.474,2.02590901100225,20.3495957318751,0.625,0.7435,0.30362406023594724,0.12125,0.448090988997753,0.181120044057297,1.72162083417912,1.09546269535978,0.059308448292942,1.96049484536082,4.60668041237113,sig_r,d,e,nc,1,1
624,clas6,2.474,2.03126823877764,20.3224480502474,0.625,0.7525,0.31652008272644644,0.12303,0.442731761222365,0.178953824261263,1.7251732746296,1.08540878405316,0.0591803804975553,1.93847029179875,4.6009916280582,sig_r,d,e,nc,1,1
625,clas6,2.474,2.03650078749858,20.2960466376598,0.625,0.7615,0.329366248199933,0.13919,0.437499212501418,0.176838808610112,1.72865079894481,1.07559252265266,0.0658596633616029,1.85990372871614,4.6284215820102,sig_r,d,e,nc,1,1
626,clas6,2.474,2.04161109627537,20.2703610754538,0.625,0.7705,0.34214874149861946,0.14657,0.432388903724633,0.174773202798962,1.73205571875308,1.06600558338741,0.0682355665021122,1.79763935321007,4.58340724568466,sig_r,d,e,nc,1,1
627,clas6,2.474,2.04660339920484,20.2453625791922,0.625,0.7795,0.3548546990648976,0.14778,0.427396600795163,0.172755295390122,1.73539025323948,1.05664002309173,0.067708303243134,1.84233319799702,4.61936662606577,sig_r,d,e,nc,1,1
628,clas6,2.474,2.0514817370706,20.2210238901724,0.625,0.7885,0.367472185535352,0.16054,0.422518262929397,0.170783453083831,1.73865653361397,1.04748826125555,0.0724057975929052,1.83088326896724,4.61517378846393,sig_r,d,e,nc,1,1
629,clas6,2.474,2.056249968251,20.1973191754808,0.625,0.7975,0.37999016789352746,0.19922,0.417750031749002,0.168856116309217,1.74185660733099,1.03854305956113,0.0884681953222056,1.73351069169762,4.68040357393836,sig_r,d,e,nc,1,1
630,clas6,2.474,2.06091177889668,20.174223935817,0.625,0.8065,0.3923984875209394,0.20558,0.413088221103322,0.166971795110478,1.74499244207585,1.02979750278983,0.0899076758760432,1.75488860784123,4.67633038233291,sig_r,d,e,nc,1,1
631,clas6,2.474,2.0654706924343,20.1517149203867,0.625,0.8155,0.4046878304855079,0.22822,0.408529307565701,0.165129065305457,1.74806592953213,1.02124498099326,0.098316435180187,1.61764963631584,4.66348260450443,sig_r,d,e,nc,1,1
632,clas6,2.474,2.06993007844775,20.1297700482417,0.625,0.8245,0.416849696392149,0.24445,0.404069921552249,0.163326564895816,1.75107888894343,1.01287917283202,0.103755523738774,1.66054407854367,4.65371241562692,sig_r,d,e,nc,1,1
633,clas6,2.474,2.07429316098401,20.1083683355011,0.625,0.8335,0.42887636610908614,0.27172,0.399706839015992,0.161562990709779,1.75403307048193,1.004694029994,0.113653109397579,1.61445605770646,4.68644192551156,sig_r,d,e,nc,1,1
634,clas6,2.474,2.07856302632661,20.0874898279469,0.625,0.8425,0.4407608686640685,0.29201,0.395436973673388,0.15983709526006,1.75693015843545,0.996683762611276,0.120388042298631,1.56665867607274,4.63340296565186,sig_r,d,e,nc,1,1
635,clas6,2.474,2.08274263027618,20.067115538537,0.625,0.8515,0.45249694758453424,0.32797,0.391257369723816,0.158147683801057,1.75977177422392,0.988842825601879,0.133300183264809,1.57486965271214,4.68884349178278,sig_r,d,e,nc,1,1
636,clas6,2.474,2.08683480497405,20.0472273894198,0.625,0.8605,0.46407902693580144,0.36786,0.387165195025949,0.156493611570715,1.76255947925541,0.981165905868681,0.147425656959182,1.55238405915294,4.67351709889632,sig_r,d,e,nc,1,1
637,clas6,2.474,2.09084226530209,20.0278081580774,0.625,0.8695,0.47550217728727007,0.41072,0.383157734697906,0.154873781203681,1.76529477763136,0.973647910293272,0.162334561024047,1.57667023763148,4.74605570705103,sig_r,d,e,nc,1,1
638,clas6,2.474,2.09476761488921,20.0088414272574,0.625,0.8785,0.4867620818151481,0.46866,0.379232385110791,0.153287140303472,1.76797911870987,0.966283954467843,0.182715913219938,1.53729782784961,4.67609781077967,sig_r,d,e,nc,1,1
639,clas6,2.474,2.0986133517523,19.9903115383853,0.625,0.8875,0.4978550027275216,0.51365,0.375386648247695,0.151732679162367,1.77061389953545,0.959069352112676,0.197567663105054,1.57911028910737,4.74564392095785,sig_r,d,e,nc,1,1
640,clas6,2.474,2.10238187359751,19.9722035481797,0.625,0.8965,0.5087777481744934,0.5683,0.371618126402487,0.150209428618628,1.77320046714307,0.951999605131065,0.215690568220478,1.60496216786908,4.75083582614816,sig_r,d,e,nc,1,1
641,clas6,2.474,2.10607548280527,19.9545031882132,0.625,0.9055,0.5195276397875697,0.60254,0.367924517194732,0.148716458041525,1.77574012074376,0.945070394257316,0.22569260108594,1.63142695920603,4.72250804925814,sig_r,d,e,nc,1,1
642,clas6,2.474,2.10969639112102,19.9371968271912,0.625,0.9145,0.5301024809686296,0.70263,0.364303608878982,0.14725287343532,1.77823411379871,0.938277570256971,0.259780958240484,1.66559924853764,4.76808562116619,sig_r,d,e,nc,1,1
643,clas6,2.474,2.11324672407165,19.9202714357344,0.625,0.9235,0.5405005260336955,0.72709,0.360753275928348,0.145817815654142,1.78068365598825,0.931617145641581,0.265391816994056,1.71711892613019,4.74535477038606,sig_r,d,e,nc,1,1
644,clas6,2.474,2.11672852512619,19.9037145534761,0.625,0.9325,0.5507204502950969,0.83134,0.357271474873812,0.144410458720215,1.78308991508175,0.925085286863271,0.299615766649828,1.78482931171362,4.84362595328025,sig_r,d,e,nc,1,1
645,clas6,2.474,2.12014375961781,19.8875142582962,0.625,0.9415,0.5607613211525744,0.88312,0.353856240382187,0.143030008238556,1.785454018714,0.918678306956983,0.314310325810064,1.86033608116677,4.83796086602047,sig_r,d,e,nc,1,1
646,clas6,2.474,2.1234943184431,19.8716591375324,0.625,0.9505,0.5706225702467433,0.95782,0.350505681556896,0.141675699901736,1.78777705607357,0.912392658600736,0.336698010526129,1.90056586832599,4.84631767973106,sig_r,d,e,nc,1,1
647,clas6,2.474,2.12678202155307,19.8561382610221,0.625,0.9595,0.5803039667150603,0.97108,0.34721797844693,0.140346798078791,1.79006007950778,0.906224927566441,0.337203967406436,1.96739712485068,4.83173373975368,sig_r,d,e,nc,1,1
648,clas6,2.474,2.13000862124953,19.8409411558399,0.625,0.9685,0.5898055915785666,1.0635,0.343991378750469,0.139042594482809,1.79230410604929,0.90017182653588,0.364853100430224,2.04174894217207,4.86948754113775,sig_r,d,e,nc,1,1
649,clas6,2.474,2.13317580529941,19.8260577826077,0.625,0.9775,0.5991278132761658,1.1284,0.340824194700593,0.137762406912123,1.79451011886837,0.894230189258312,0.382513690504107,2.08755760368664,4.90677064870613,sig_r,d,e,nc,1,1
650,clas6,2.474,2.13628519987853,19.8114785132642,0.625,0.9865,0.6082712643535348,1.1055,0.337714800121469,0.136505578060416,1.79667906865517,0.888396965027876,0.370343861235283,2.11361374943464,4.85110809588422,sig_r,d,e,nc,1,1
651,clas6,2.474,2.13933837235577,19.7971941101899,0.625,0.9955,0.6172368193051804,1.1123,0.334661627644228,0.135271474391362,1.79881187493568,0.882669213460572,0.368288941727247,2.11219994605772,4.82531691090533,sig_r,d,e,nc,1,1
652,clas6,2.474,2.1423368339275,19.7831957065919,0.625,1.0045,0.6260255735607007,1.1285,0.331663166072503,0.134059485073768,1.8009094273251,0.877044099552016,0.369356060058662,2.15728843597696,4.87984049623394,sig_r,d,e,nc,1,1
653,clas6,2.474,2.14528204211166,19.7694747880609,0.625,1.0135,0.6346388235996371,1.1036,0.328717957888337,0.132869020973459,1.80297258672192,0.87151888899852,0.357098191559807,2.17026096411743,4.86815875317144,sig_r,d,e,nc,1,1
654,clas6,2.474,2.14817540311019,19.7560231752187,0.625,1.0225,0.6430780481743893,1.0404,0.325824596889809,0.131699513698387,1.80500218644601,0.866090943765281,0.332860903687678,2.1336985774702,4.80257593233372,sig_r,d,e,nc,1,1
655,clas6,2.474,2.15101827404767,19.7428330073832,0.625,1.0315,0.6513448906147044,1.0554,0.322981725952331,0.130550414693747,1.80699903332361,0.860757717886573,0.333902038349218,2.14117870001895,4.84318741709305,sig_r,d,e,nc,1,1
656,clas6,2.474,2.15381196509387,19.7298967271793,0.625,1.0405,0.6594411421859899,0.95004,0.320188034906131,0.129421194384047,1.80896390872209,0.855516753483902,0.297259232345767,2.11233211233211,4.78779840848806,sig_r,d,e,nc,1,1
657,clas6,2.474,2.15655774147706,19.7172070660356,0.625,1.0495,0.6673687264670195,0.89599,0.317442258522944,0.128311341359314,1.81089756953719,0.850365676989042,0.277293044439896,2.07200973225148,4.73911539191286,sig_r,d,e,nc,1,1
658,clas6,2.474,2.15925682539459,19.7047570305045,0.625,1.0585,0.675129684714306,0.84233,0.314743174605413,0.127220361602835,1.81280074913508,0.845302195559754,0.257875608692232,2.0577445894127,4.70219510168224,sig_r,d,e,nc,1,1
659,clas6,2.474,2.16191039782686,19.6925398893548,0.625,1.0675,0.6827261621745281,0.81545,0.312089602173142,0.12614777775794,1.81467415825178,0.840324093676815,0.246982590399902,2.0305352872647,4.71923477834325,sig_r,d,e,nc,1,1
660,clas6,2.474,2.16451960026026,19.6805491613842,0.625,1.0765,0.6901603953083439,0.75117,0.309480399739739,0.125093128431584,1.81651848585203,0.835429229911751,0.225110674376496,2.01459057204095,4.70159883914427,sig_r,d,e,nc,1,1
661,clas6,2.474,2.16708553632443,19.6687786039054,0.625,1.0855,0.6974346998866184,0.68172,0.306914463675568,0.124055967532566,1.8183343999497,0.830615533855366,0.202162049587149,1.97251070820865,4.6290265798275,sig_r,d,e,nc,1,1
662,clas6,2.474,2.16960927334872,19.6572222018646,0.625,1.0945,0.7045514599186612,0.6711,0.304390726651283,0.123035863642394,1.82012254839184,0.825881003197807,0.196952976005813,1.97615854567129,4.65698107584563,sig_r,d,e,nc,1,1
663,clas6,2.474,2.17209184384247,19.6458741575495,0.625,1.1035,0.7115131173747147,0.60085,0.301908156157526,0.122032399416946,1.82188355960796,0.821223700951518,0.1745292246215,1.97137388699343,4.64308895731048,sig_r,d,e,nc,1,1
664,clas6,2.474,2.17453424690352,19.634728880852,0.625,1.1125,0.718322162662127,0.58004,0.299465753096476,0.121045171017169,1.82361804332663,0.816641752808989,0.166775028982102,1.99020757189159,4.61847458795945,sig_r,d,e,nc,1,1
665,clas6,2.474,2.17693744955878,19.6237809800499,0.625,1.1215,0.7249811258171193,0.5216,0.297062550441221,0.120073787567187,1.82532659126075,0.812133344627731,0.148465315858384,2.00057515337423,4.60467791411043,sig_r,d,e,nc,1,1
666,clas6,2.474,2.17930238804084,19.6130252530758,0.625,1.1305,0.7314925683738936,0.43609,0.294697611959159,0.119117870638302,1.82700977776319,0.807696720035382,0.12289109893605,2.04726088651425,4.53851269233415,sig_r,d,e,nc,1,1
667,clas6,2.474,2.1816299690041,19.6024566792439,0.625,1.1395,0.7378590758734491,0.41004,0.292370030995901,0.118177053757438,1.82866816045431,0.803330178148311,0.114411356317811,2.07350502390011,4.57296849087894,sig_r,d,e,nc,1,1
668,clas6,2.474,2.18392107068365,19.5920704114061,0.625,1.1485,0.744083250976313,0.39673,0.290078929316351,0.117250981938703,1.83030228082258,0.799032071397475,0.109616900103342,2.11395659516548,4.55649938245154,sig_r,d,e,nc,1,1
669,clas6,2.474,2.18617654400015,19.5818617685118,0.625,1.1575,0.7501677071437948,0.35453,0.287823455999853,0.116339311236804,1.83191266479984,0.794800803455723,0.097009714943461,2.12831072123657,4.50624770823344,sig_r,d,e,nc,1,1
670,clas6,2.474,2.18839721361352,19.5718262285483,0.625,1.1665,0.7561150628531564,0.3034,0.28560278638648,0.115441708321132,1.83349982331223,0.790634827261037,0.0822237047119279,2.2112063282795,4.50856954515491,sig_r,d,e,nc,1,1
671,clas6,2.474,2.19058387892826,19.5619594218378,0.625,1.1755,0.7619279363148042,0.29831,0.283416121071739,0.114557850069418,1.83506425280809,0.786532643130583,0.0800768994576729,2.20646307532433,4.51241996580738,sig_r,d,e,nc,1,1
672,clas6,2.474,2.19273731505291,19.5522571246708,0.625,1.1845,0.7676089406595379,0.30796,0.281262684947091,0.113687423179907,1.83660643576387,0.782492796960743,0.0818897923210676,2.24129757111313,4.5096765813742,sig_r,d,e,nc,1,1
673,clas6,2.474,2.1948582737161,19.5427152532575,0.625,1.1935,0.7731606795650849,0.26975,0.279141726283896,0.11283012380109,1.83812684116918,0.778513878508588,0.0710608345881672,2.33738646895273,4.50454124189064,sig_r,d,e,nc,1,1
674,clas6,2.474,2.19694748414151,19.5333298579761,0.625,1.2025,0.7785857432946474,0.27927,0.277052515858486,0.111985657178046,1.8396259249919,0.77459451975052,0.0728892087885952,2.35281269022809,4.55938697318008,sig_r,d,e,nc,1,1
675,clas6,2.474,2.19900565388376,19.5240971179039,0.625,1.2115,0.7838867051183259,0.22349,0.274994346116244,0.111153737314569,1.84110413062425,0.770733393314073,0.0577967225268737,2.55152355810103,4.49863528569511,sig_r,d,e,nc,1,1
676,clas6,2.474,2.20103346962734,19.5150133356134,0.625,1.2205,0.7890661180923484,0.21243,0.272966530372658,0.110334086650226,1.84256188931088,0.766929210979107,0.0544380509196525,2.63639787224027,4.51880619498188,sig_r,d,e,nc,1,1
677,clas6,2.474,2.20303159795053,19.5060749322197,0.625,1.2295,0.7941265121705754,0.20924,0.270968402049475,0.109526435751607,1.84399962055963,0.763180722244815,0.0531383246248001,2.68614987574078,4.51247371439495,sig_r,d,e,nc,1,1
678,clas6,2.474,2.20500068605585,19.4972784426633,0.625,1.2385,0.7990703916258451,0.20102,0.26899931394415,0.108730523017037,1.84541773253588,0.759486712959225,0.0505956374974882,2.72336085961596,4.55163665306935,sig_r,d,e,nc,1,1
679,clas6,2.474,2.20694136246907,19.4886205112179,0.625,1.2475,0.8039002327574708,0.16991,0.267058637530925,0.107946094394068,1.84681662244119,0.755846004008016,0.0423874264723993,2.94120416691189,4.48154905538226,sig_r,d,e,nc,1,1
680,clas6,2.474,2.20885423770805,19.4800978872085,0.625,1.2565,0.8086184818651974,0.16099,0.265145762291945,0.107172903109113,1.848196676877,0.752257450059689,0.0398102035032241,3.03478476924033,4.47922231194484,sig_r,d,e,nc,1,1
681,clas6,2.474,2.21073990492309,19.4717074209297,0.625,1.2655,0.8132275534691094,0.15451,0.26326009507691,0.106410709408614,1.84955827219401,0.748719938364283,0.037875816748849,3.21228399456346,4.47505015856579,sig_r,d,e,nc,1,1
682,clas6,2.474,2.21259894051014,19.4634460597528,0.625,1.2745,0.8177298287571391,0.14804,0.261401059489862,0.105659280311181,1.85090177482791,0.745232387602981,0.0359771202353261,3.19602810051337,4.52566873817887,sig_r,d,e,nc,1,1
683,clas6,2.474,2.21443190469822,19.4553108444121,0.625,1.2835,0.8221276542424379,0.13659,0.259568095301776,0.10491838937016,1.8522275416221,0.741793746786132,0.0329108877559562,3.23859726187861,4.51402006003368,sig_r,d,e,nc,1,1
684,clas6,2.474,2.21623934211232,19.4472989054598,0.625,1.2925,0.826423340614701,0.12015,0.257760657887682,0.104187816446113,1.85353592013798,0.738402994197292,0.0287044208926599,3.53449854348731,4.39983354140657,sig_r,d,e,nc,1,1
685,clas6,2.474,2.21802178231285,19.4394074598822,0.625,1.3015,0.8306191617692102,0.13464,0.255978217687153,0.103467347488744,1.85482724895326,0.735059136381099,0.0318958286219256,3.57590612002377,4.49346405228758,sig_r,d,e,nc,1,1
686,clas6,2.474,2.21977974031299,19.4316338078672,0.625,1.3105,0.8347173539999848,0.12015,0.254220259687012,0.102756774327814,1.85610185794902,0.731761207172835,0.0282259322002512,3.57403245942572,4.45842696629213,sig_r,d,e,nc,1,1
687,clas6,2.474,2.22151371707478,19.4239753297158,0.625,1.3195,0.8387201153432129,0.12438,0.252486282925221,0.102055894472604,1.85736006858579,0.728508266767715,0.0289780586613097,3.70284611673903,4.50602990834539,sig_r,d,e,nc,1,1
688,clas6,2.474,2.22322419998507,19.4164294828912,0.625,1.3285,0.8426296050578701,0.10996,0.250775800014926,0.101364510919534,1.85860219416928,0.725299400828001,0.0254083637789842,3.69570753001091,4.47644598035649,sig_r,d,e,nc,1,1
689,clas6,2.474,2.22491166331228,19.4089937991961,0.625,1.3375,0.8464479432329245,0.097877,0.249088336687723,0.100682431967552,1.85982854010619,0.722133719626168,0.0224323313380108,3.86995923454949,4.50207914014528,sig_r,d,e,nc,1,1
690,clas6,2.474,2.22657656864476,19.401665882074,0.625,1.3465,0.8501772105089986,0.10231,0.247423431355239,0.100009471040921,1.86103940415044,0.719010357222428,0.0232590384569284,4.15922197243671,4.50337210438862,sig_r,d,e,nc,1,1
691,clas6,2.474,2.22821936531182,19.3944434040272,0.625,1.3555,0.8538194479047878,0.086242,0.245780634688181,0.0993454465190708,1.86223507664033,0.715928470675028,0.0194491257146382,4.20294056260291,4.47763270796132,sig_r,d,e,nc,1,1
692,clas6,2.474,2.22984049078796,19.3873241041456,0.625,1.3645,0.8573766567387814,0.08939,0.244159509212041,0.0986901815731773,1.86341584072699,0.712887239281788,0.0199988512318578,4.54648170936346,4.43673789014431,sig_r,d,e,nc,1,1
693,clas6,2.474,2.2314403710813,19.3803057857406,0.625,1.3735,0.8608507986375122,0.077216,0.242559628918696,0.0980435040091739,1.86458197259444,0.709885863851474,0.0171389851451314,4.54840965602984,4.38005076668048,sig_r,d,e,nc,1,1
694,clas6,2.474,2.23301942110681,19.3733863140796,0.625,1.3825,0.8642437956218219,0.066508,0.240980578893186,0.09740524611689,1.86573374167171,0.706923566003616,0.0146467009707681,4.73988091658146,4.42006976604318,sig_r,d,e,nc,1,1
695,clas6,2.474,2.23457804504504,19.3665636142163,0.625,1.3915,0.867557530263464,0.079749,0.239421954954962,0.0967752445250452,1.86687141083719,0.703999587495508,0.0174263059989993,4.89987335264392,4.43014959435228,sig_r,d,e,nc,1,1
